player_key,player_id,player_name,team,nfl_player_key,position,bye_week,points,league_key
414.p.26060,26060,Cole Beasley,Tampa Bay Buccaneers,nfl.p.26060,WR,11,9.50,414.l.153035
414.p.28395,28395,Kevin White,New Orleans Saints,nfl.p.28395,WR,14,9.40,414.l.153035
414.p.34152,34152,Tyler Badie,Denver Broncos,nfl.p.34152,RB,9,9.40,414.l.153035
414.p.32066,32066,Myles Gaskin,Miami Dolphins,nfl.p.32066,RB,11,9.40,414.l.153035
414.p.34469,34469,Caleb Shudak,Tennessee Titans,nfl.p.34469,K,6,9.00,414.l.153035
414.p.34158,34158,Michael Woods II,Cleveland Browns,nfl.p.34158,WR,9,9.00,414.l.153035
414.p.32662,32662,Chris Streveler,New York Jets,nfl.p.32662,QB,10,9.00,414.l.153035
414.p.33620,33620,Mike Strachan,Indianapolis Colts,nfl.p.33620,WR,14,8.90,414.l.153035
414.p.34084,34084,Charlie Kolar,Baltimore Ravens,nfl.p.34084,TE,10,8.90,414.l.153035
414.p.28464,28464,Chris Conley,San Francisco 49ers,nfl.p.28464,WR,9,8.60,414.l.153035
414.p.9678,9678,Chase Daniel,Los Angeles Chargers,nfl.p.9678,QB,8,8.48,414.l.153035
414.p.32201,32201,Jalen Guyton,Los Angeles Chargers,nfl.p.32201,WR,8,8.40,414.l.153035
414.p.30660,30660,Cody Hollister,Tennessee Titans,nfl.p.30660,WR,6,8.40,414.l.153035
414.p.34079,34079,Isaiah Spiller,Los Angeles Chargers,nfl.p.34079,RB,8,8.40,414.l.153035
414.p.34451,34451,Julius Chestnut,Tennessee Titans,nfl.p.34451,RB,6,8.30,414.l.153035
414.p.30284,30284,Nathan Peterman,Chicago Bears,nfl.p.30284,QB,14,8.26,414.l.153035
414.p.34159,34159,Trestan Ebner,Chicago Bears,nfl.p.34159,RB,14,8.20,414.l.153035
414.p.32014,32014,Trayveon Williams,Cincinnati Bengals,nfl.p.32014,RB,17,8.00,414.l.153035
414.p.33533,33533,Luke Farrell,Jacksonville Jaguars,nfl.p.33533,TE,11,8.00,414.l.153035
414.p.33706,33706,Jaret Patterson,Washington Commanders,nfl.p.33706,RB,14,7.80,414.l.153035
414.p.29440,29440,Mike Thomas,Baltimore Ravens,nfl.p.29440,WR,10,7.80,414.l.153035
414.p.33286,33286,Tyler Mabry,Seattle Seahawks,nfl.p.33286,TE,11,7.70,414.l.153035
414.p.34389,34389,Anthony Brown,Baltimore Ravens,nfl.p.34389,QB,10,7.58,414.l.153035
414.p.33724,33724,Spencer Brown,Carolina Panthers,nfl.p.33724,RB,13,7.30,414.l.153035
414.p.33519,33519,Tylan Wallace,Baltimore Ravens,nfl.p.33519,WR,10,7.30,414.l.153035
414.p.34118,34118,Montrell Washington,Denver Broncos,nfl.p.34118,WR,9,7.20,414.l.153035
414.p.34679,34679,Nick Sciba,Pittsburgh Steelers,nfl.p.34679,K,9,7.00,414.l.153035
414.p.34078,34078,Zamir White,Las Vegas Raiders,nfl.p.34078,RB,6,7.00,414.l.153035
414.p.31953,31953,Trevon Wesco,Tennessee Titans,nfl.p.31953,TE,6,6.60,414.l.153035
414.p.32876,32876,Tyler Davis,Green Bay Packers,nfl.p.32876,TE,14,6.60,414.l.153035
414.p.32921,32921,Stephen Sullivan,Carolina Panthers,nfl.p.32921,TE,13,6.60,414.l.153035
414.p.26824,26824,Ryan Griffin,Chicago Bears,nfl.p.26824,TE,14,6.60,414.l.153035
414.p.33593,33593,Racey McMath,Tennessee Titans,nfl.p.33593,WR,6,6.40,414.l.153035
414.p.32794,32794,Anthony McFarland Jr.,Pittsburgh Steelers,nfl.p.32794,RB,9,6.10,414.l.153035
414.p.33649,33649,Tim Jones,Jacksonville Jaguars,nfl.p.33649,WR,11,6.00,414.l.153035
414.p.31826,31826,Jakob Johnson,Las Vegas Raiders,nfl.p.31826,RB,6,6.00,414.l.153035
414.p.33235,33235,Patrick Taylor,Green Bay Packers,nfl.p.33235,RB,14,5.80,414.l.153035
414.p.34637,34637,Stone Smartt,Los Angeles Chargers,nfl.p.34637,"WR,TE",8,5.70,414.l.153035
414.p.33124,33124,Ben Ellefson,Minnesota Vikings,nfl.p.33124,TE,7,5.60,414.l.153035
414.p.29470,29470,Dwayne Washington,New Orleans Saints,nfl.p.29470,RB,14,5.50,414.l.153035
414.p.32125,32125,Kendall Blanton,Kansas City Chiefs,nfl.p.32125,TE,8,5.50,414.l.153035
414.p.33567,33567,Simi Fehoko,Dallas Cowboys,nfl.p.33567,WR,9,5.40,414.l.153035
414.p.32608,32608,D'Ernest Johnson,Jacksonville Jaguars,nfl.p.32608,RB,11,5.40,414.l.153035
414.p.33586,33586,Larry Rountree III,Los Angeles Chargers,nfl.p.33586,RB,8,5.30,414.l.153035
414.p.33088,33088,Jonathan Ward,Tennessee Titans,nfl.p.33088,RB,6,5.20,414.l.153035
414.p.24797,24797,Blaine Gabbert,Kansas City Chiefs,nfl.p.24797,QB,8,5.16,414.l.153035
414.p.32293,32293,Penny Hart,Atlanta Falcons,nfl.p.32293,WR,14,5.00,414.l.153035
414.p.32576,32576,Jesper Horsted,Las Vegas Raiders,nfl.p.32576,TE,6,4.90,414.l.153035
414.p.33517,33517,Jaelon Darden,Cleveland Browns,nfl.p.33517,WR,9,4.80,414.l.153035
414.p.33901,33901,Adam Prentice,New Orleans Saints,nfl.p.33901,RB,14,4.80,414.l.153035
414.p.32922,32922,Tyrie Cleveland,Philadelphia Eagles,nfl.p.32922,WR,7,4.80,414.l.153035
414.p.28443,28443,Maxx Williams,Arizona Cardinals,nfl.p.28443,TE,13,4.80,414.l.153035
414.p.26660,26660,Giovani Bernard,Tampa Bay Buccaneers,nfl.p.26660,RB,11,4.70,414.l.153035
414.p.34713,34713,Daylen Baldwin,Cleveland Browns,nfl.p.34713,WR,9,4.50,414.l.153035
414.p.32751,32751,Bryan Edwards,New Orleans Saints,nfl.p.32751,WR,14,4.50,414.l.153035
414.p.34189,34189,Dareke Young,Seattle Seahawks,nfl.p.34189,WR,11,4.40,414.l.153035
414.p.32882,32882,Dezmon Patmon,Buffalo Bills,nfl.p.32882,WR,17,4.40,414.l.153035
414.p.34105,34105,Cole Turner,Washington Commanders,nfl.p.34105,TE,14,4.30,414.l.153035
414.p.31894,31894,Andy Isabella,Baltimore Ravens,nfl.p.31894,WR,10,4.20,414.l.153035
414.p.28514,28514,Mike Davis,Baltimore Ravens,nfl.p.28514,RB,10,4.20,414.l.153035
414.p.33858,33858,Cade Johnson,Seattle Seahawks,nfl.p.33858,WR,11,4.10,414.l.153035
414.p.29351,29351,Pharoh Cooper,Arizona Cardinals,nfl.p.29351,WR,13,4.10,414.l.153035
414.p.32494,32494,Lil'Jordan Humphrey,Denver Broncos,nfl.p.32494,WR,9,4.00,414.l.153035
414.p.33352,33352,Dominik Eberle,Detroit Lions,nfl.p.33352,K,6,4.00,414.l.153035
414.p.29789,29789,Stephen Anderson,Arizona Cardinals,nfl.p.29789,TE,13,3.90,414.l.153035
414.p.28556,28556,Michael Burton,Denver Broncos,nfl.p.28556,RB,9,3.80,414.l.153035
414.p.31517,31517,Keith Kirkwood,New Orleans Saints,nfl.p.31517,WR,14,3.80,414.l.153035
414.p.34534,34534,Braylon Sanders,Miami Dolphins,nfl.p.34534,WR,11,3.70,414.l.153035
414.p.34592,34592,Dennis Houston,Dallas Cowboys,nfl.p.34592,WR,9,3.60,414.l.153035
414.p.34709,34709,KaVontae Turpin,Dallas Cowboys,nfl.p.34709,WR,9,3.60,414.l.153035
414.p.32836,32836,Quintez Cephus,Detroit Lions,nfl.p.32836,WR,6,3.50,414.l.153035
414.p.32137,32137,Nsimba Webster,Chicago Bears,nfl.p.32137,WR,14,3.40,414.l.153035
414.p.33745,33745,Austin Trammell,Los Angeles Rams,nfl.p.33745,WR,7,3.30,414.l.153035
414.p.32398,32398,Deonte Harty,Buffalo Bills,nfl.p.32398,WR,17,3.30,414.l.153035
414.p.34044,34044,Jalen Tolbert,Dallas Cowboys,nfl.p.34044,WR,9,3.20,414.l.153035
414.p.31925,31925,Miles Boykin,Pittsburgh Steelers,nfl.p.31925,WR,9,3.10,414.l.153035
414.p.33101,33101,Sean McKeon,Dallas Cowboys,nfl.p.33101,TE,9,3.10,414.l.153035
414.p.31073,31073,Keke Coutee,Indianapolis Colts,nfl.p.31073,WR,14,3.00,414.l.153035
414.p.34061,34061,Danny Gray,San Francisco 49ers,nfl.p.34061,WR,9,2.90,414.l.153035
414.p.32019,32019,Juwann Winfree,Indianapolis Colts,nfl.p.32019,WR,14,2.70,414.l.153035
414.p.33028,33028,J.J. Taylor,New England Patriots,nfl.p.33028,RB,10,2.70,414.l.153035
414.p.30364,30364,Mason Schreck,Houston Texans,nfl.p.30364,TE,6,2.60,414.l.153035
414.p.33813,33813,DJ Turner,Las Vegas Raiders,nfl.p.33813,WR,6,2.60,414.l.153035
414.p.32761,32761,Devin Asiasi,Cincinnati Bengals,nfl.p.32761,TE,17,2.50,414.l.153035
414.p.33575,33575,Frank Darby,Atlanta Falcons,nfl.p.33575,WR,14,2.50,414.l.153035
414.p.33599,33599,Demetric Felton Jr.,Cleveland Browns,nfl.p.33599,RB,9,2.40,414.l.153035
414.p.33545,33545,Ihmir Smith-Marsette,Kansas City Chiefs,nfl.p.33545,WR,8,2.40,414.l.153035
414.p.28141,28141,Keith Smith,Atlanta Falcons,nfl.p.28141,RB,14,2.00,414.l.153035
414.p.28685,28685,Josh Lambo,Tennessee Titans,nfl.p.28685,K,6,2.00,414.l.153035
414.p.34125,34125,Ty Chandler,Minnesota Vikings,nfl.p.34125,RB,7,2.00,414.l.153035
414.p.33476,33476,Trey Sermon,Philadelphia Eagles,nfl.p.33476,RB,7,1.90,414.l.153035
414.p.31480,31480,Jason Cabinda,Detroit Lions,nfl.p.31480,RB,6,1.90,414.l.153035
414.p.31884,31884,Drew Sample,Cincinnati Bengals,nfl.p.31884,TE,17,1.80,414.l.153035
414.p.34057,34057,Jeremy Ruckert,New York Jets,nfl.p.34057,TE,10,1.80,414.l.153035
414.p.32511,32511,Tyron Johnson,Dallas Cowboys,nfl.p.32511,WR,9,1.80,414.l.153035
414.p.25798,25798,Nick Foles,Indianapolis Colts,nfl.p.25798,QB,14,1.76,414.l.153035
414.p.31258,31258,Godwin Igwebuike,Seattle Seahawks,nfl.p.31258,RB,11,1.70,414.l.153035
414.p.32390,32390,Devine Ozigbo,Denver Broncos,nfl.p.32390,RB,9,1.70,414.l.153035
414.p.33597,33597,Jalen Camp,Houston Texans,nfl.p.33597,WR,6,1.70,414.l.153035
414.p.32060,32060,Tommy Sweeney,New York Giants,nfl.p.32060,TE,9,1.70,414.l.153035
414.p.34712,34712,Maurice Alexander,Detroit Lions,nfl.p.34712,WR,6,1.70,414.l.153035
414.p.30513,30513,C.J. Board,Tennessee Titans,nfl.p.30513,WR,6,1.60,414.l.153035
414.p.33529,33529,Jacob Harris,Jacksonville Jaguars,nfl.p.33529,TE,11,1.60,414.l.153035
414.p.33006,33006,Ty'Son Williams,Arizona Cardinals,nfl.p.33006,RB,13,1.50,414.l.153035
414.p.32547,32547,Jason Moore Jr.,Los Angeles Chargers,nfl.p.32547,WR,8,1.50,414.l.153035
414.p.9547,9547,Brian Hoyer,Las Vegas Raiders,nfl.p.9547,QB,6,1.48,414.l.153035
414.p.27626,27626,Richard Rodgers,Los Angeles Chargers,nfl.p.27626,TE,8,1.40,414.l.153035
414.p.33351,33351,Mason Kinsey,Tennessee Titans,nfl.p.33351,WR,6,1.30,414.l.153035
414.p.34081,34081,Erik Ezukanma,Miami Dolphins,nfl.p.34081,WR,11,1.30,414.l.153035
414.p.34112,34112,Jerome Ford,Cleveland Browns,nfl.p.34112,RB,9,1.20,414.l.153035
414.p.32948,32948,Cody White,Pittsburgh Steelers,nfl.p.32948,WR,9,1.20,414.l.153035
414.p.33452,33452,Kyle Trask,Tampa Bay Buccaneers,nfl.p.33452,QB,11,0.92,414.l.153035
414.p.31302,31302,Reggie Bonnafon,Washington Commanders,nfl.p.31302,RB,14,0.80,414.l.153035
414.p.29435,29435,Brandon Allen,San Francisco 49ers,nfl.p.29435,QB,9,0.78,414.l.153035
414.p.8937,8937,Josh Johnson,Baltimore Ravens,nfl.p.8937,QB,10,0.70,414.l.153035
414.p.33643,33643,Kylin Hill,Green Bay Packers,nfl.p.33643,RB,14,0.70,414.l.153035
414.p.28465,28465,Duke Johnson,Buffalo Bills,nfl.p.28465,RB,17,0.40,414.l.153035
414.p.32792,32792,Jacob Eason,Carolina Panthers,nfl.p.32792,QB,13,0.36,414.l.153035
414.p.26483,26483,Case Keenum,Houston Texans,nfl.p.26483,QB,6,0.32,414.l.153035
414.p.25295,25295,Nick Bellore,Seattle Seahawks,nfl.p.25295,RB,11,0.30,414.l.153035
414.p.28115,28115,Damien Williams,Atlanta Falcons,nfl.p.28115,RB,14,0.20,414.l.153035
414.p.29384,29384,Jordan Howard,New Orleans Saints,nfl.p.29384,RB,14,0.10,414.l.153035
414.p.34270,34270,Jequez Ezzard,Washington Commanders,nfl.p.34270,WR,14,0.00,414.l.153035
414.p.34256,34256,BJ Baylor,Atlanta Falcons,nfl.p.34256,RB,14,0.00,414.l.153035
414.p.34318,34318,Taysir Mack,San Francisco 49ers,nfl.p.34318,WR,9,0.00,414.l.153035
414.p.34284,34284,Jared Bernhardt,Atlanta Falcons,nfl.p.34284,WR,14,0.00,414.l.153035
414.p.34285,34285,Stanley Berryhill,Arizona Cardinals,nfl.p.34285,WR,13,0.00,414.l.153035
414.p.34311,34311,Stephon Robinson Jr.,Arizona Cardinals,nfl.p.34311,WR,13,0.00,414.l.153035
414.p.29540,29540,Marken Michel,Washington Commanders,nfl.p.29540,WR,14,0.00,414.l.153035
414.p.34309,34309,Chris Pierce,Arizona Cardinals,nfl.p.34309,TE,13,0.00,414.l.153035
414.p.34290,34290,Tyshaun James,Atlanta Falcons,nfl.p.34290,WR,14,0.00,414.l.153035
414.p.34252,34252,Gerrit Prince,Jacksonville Jaguars,nfl.p.34252,TE,11,0.00,414.l.153035
414.p.34255,34255,LuJuan Winningham,Jacksonville Jaguars,nfl.p.34255,WR,11,0.00,414.l.153035
414.p.34308,34308,JaVonta Payton,Arizona Cardinals,nfl.p.34308,WR,13,0.00,414.l.153035
414.p.34296,34296,Leroy Watson,San Francisco 49ers,nfl.p.34296,TE,9,0.00,414.l.153035
414.p.34306,34306,Jontre Kirklin,Arizona Cardinals,nfl.p.34306,WR,13,0.00,414.l.153035
414.p.34303,34303,Changa Hodge,Arizona Cardinals,nfl.p.34303,WR,13,0.00,414.l.153035
414.p.34260,34260,Danny Davis,Green Bay Packers,nfl.p.34260,WR,14,0.00,414.l.153035
414.p.34300,34300,Thomas Odukoya,Tennessee Titans,nfl.p.34300,TE,6,0.00,414.l.153035
414.p.34297,34297,Dai'Jean Dixon,New Orleans Saints,nfl.p.34297,WR,14,0.00,414.l.153035
414.p.34276,34276,Kyric McGowan,Washington Commanders,nfl.p.34276,WR,14,0.00,414.l.153035
414.p.34275,34275,Cole Kelley,Washington Commanders,nfl.p.34275,QB,14,0.00,414.l.153035
414.p.34261,34261,Tyler Goodson,Green Bay Packers,nfl.p.34261,RB,14,0.00,414.l.153035
414.p.34274,34274,Curtis Hodges,Washington Commanders,nfl.p.34274,TE,14,0.00,414.l.153035
414.p.34282,34282,Marcus Santos-Silva,Cleveland Browns,nfl.p.34282,TE,9,0.00,414.l.153035
414.p.34197,34197,Chris Oladokun,Kansas City Chiefs,nfl.p.34197,QB,8,0.00,414.l.153035
414.p.34249,34249,Andrew Mevis,Jacksonville Jaguars,nfl.p.34249,K,11,0.00,414.l.153035
414.p.29374,29374,Tajae Sharpe,San Francisco 49ers,nfl.p.29374,WR,9,0.00,414.l.153035
414.p.34169,34169,John FitzPatrick,Atlanta Falcons,nfl.p.34169,TE,14,0.00,414.l.153035
414.p.28221,28221,Tyler Ott,Seattle Seahawks,nfl.p.28221,TE,11,0.00,414.l.153035
414.p.29410,29410,Andy Janovich,Cleveland Browns,nfl.p.29410,RB,9,0.00,414.l.153035
414.p.34148,34148,Andrew Ogletree,Indianapolis Colts,nfl.p.34148,TE,14,0.00,414.l.153035
414.p.29406,29406,Rashard Higgins,Carolina Panthers,nfl.p.29406,WR,13,0.00,414.l.153035
414.p.29396,29396,Kevin Hogan,Tennessee Titans,nfl.p.29396,QB,6,0.00,414.l.153035
414.p.28429,28429,Devin Funchess,Detroit Lions,nfl.p.28429,TE,6,0.00,414.l.153035
414.p.28477,28477,Sean Mannion,Seattle Seahawks,nfl.p.28477,QB,11,0.00,414.l.153035
414.p.34094,34094,Calvin Austin III,Pittsburgh Steelers,nfl.p.34094,WR,9,0.00,414.l.153035
414.p.34185,34185,Bo Melton,Green Bay Packers,nfl.p.34185,WR,14,0.00,414.l.153035
414.p.28535,28535,Brett Hundley,Baltimore Ravens,nfl.p.28535,QB,10,0.00,414.l.153035
414.p.28548,28548,Jesse James,New Orleans Saints,nfl.p.28548,TE,14,0.00,414.l.153035
414.p.29370,29370,Devontae Booker,New York Giants,nfl.p.29370,RB,9,0.00,414.l.153035
414.p.28559,28559,Nick Boyle,Baltimore Ravens,nfl.p.28559,TE,10,0.00,414.l.153035
414.p.28561,28561,James O'Shaughnessy,Minnesota Vikings,nfl.p.28561,TE,7,0.00,414.l.153035
414.p.28691,28691,Tyrell Williams,Detroit Lions,nfl.p.28691,WR,6,0.00,414.l.153035
414.p.34050,34050,Matt Corral,Carolina Panthers,nfl.p.34050,QB,13,0.00,414.l.153035
414.p.29255,29255,Will Fuller V,Miami Dolphins,nfl.p.29255,WR,11,0.00,414.l.153035
414.p.29249,29249,Corey Coleman,Kansas City Chiefs,nfl.p.29249,WR,8,0.00,414.l.153035
414.p.34183,34183,Nick Muse,Minnesota Vikings,nfl.p.34183,TE,7,0.00,414.l.153035
414.p.28046,28046,Albert Wilson,Las Vegas Raiders,nfl.p.28046,WR,6,0.00,414.l.153035
414.p.34247,34247,Grayson Gunter,Jacksonville Jaguars,nfl.p.34247,TE,11,0.00,414.l.153035
414.p.34225,34225,John Lovett,Carolina Panthers,nfl.p.34225,RB,13,0.00,414.l.153035
414.p.29433,29433,Cody Core,Miami Dolphins,nfl.p.29433,WR,11,0.00,414.l.153035
414.p.34242,34242,Kevin Austin Jr.,Jacksonville Jaguars,nfl.p.34242,WR,11,0.00,414.l.153035
414.p.34238,34238,Tre Turner,Las Vegas Raiders,nfl.p.34238,WR,6,0.00,414.l.153035
414.p.34234,34234,Bryant Koback,Seattle Seahawks,nfl.p.34234,RB,11,0.00,414.l.153035
